#t, S, I, R
24.691346 59.500590 659.085024 281.414385 
24.704495 59.294318 658.944624 281.761058 
24.717645 59.088793 658.803530 282.107677 
24.730795 58.884011 658.661746 282.454243 
24.743947 58.679971 658.519274 282.800756 
24.757099 58.476668 658.376116 283.147215 
24.770252 58.274101 658.232277 283.493622 
24.783405 58.072266 658.087757 283.839976 
24.796560 57.871161 657.942561 284.186278 
24.809716 57.670782 657.796690 284.532528 
24.822872 57.471128 657.650147 284.878725 
24.836030 57.272194 657.502936 285.224870 
24.849188 57.073979 657.355058 285.570963 
24.862348 56.876479 657.206516 285.917005 
24.875508 56.679692 657.057312 286.262996 
24.888669 56.483615 656.907451 286.608935 
24.901832 56.288245 656.756933 286.954823 
24.914995 56.093579 656.605761 287.300660 
24.928160 55.899615 656.453939 287.646446 
24.941326 55.706351 656.301468 287.992181 
24.954492 55.513782 656.148352 288.337866 
24.967660 55.321907 655.994592 288.683501 
24.980829 55.130723 655.840191 289.029085 
24.994000 54.940228 655.685153 289.374620 
25.007171 54.750418 655.529478 289.720104 
25.020344 54.561290 655.373170 290.065539 
25.033518 54.372844 655.216231 290.410925 
25.046693 54.185075 655.058664 290.756261 
25.059869 53.997981 654.900471 291.101548 
25.073047 53.811559 654.741655 291.446786 
25.086226 53.625808 654.582218 291.791974 
25.099406 53.440724 654.422162 292.137114 
25.112588 53.256304 654.261490 292.482206 
25.125771 53.072547 654.100204 292.827249 
25.138955 52.889450 653.938307 293.172244 
25.152141 52.707009 653.775801 293.517190 
25.165329 52.525224 653.612688 293.862089 
25.178517 52.344090 653.448971 294.206939 
25.191707 52.163606 653.284652 294.551742 
25.204899 51.983769 653.119733 294.896497 
25.218092 51.804577 652.954217 295.241205 
25.231287 51.626027 652.788107 295.585866 
25.244483 51.448117 652.621404 295.930479 
25.257681 51.270844 652.454110 296.275046 
25.270880 51.094206 652.286229 296.619565 
25.284081 50.918200 652.117761 296.964038 
25.297284 50.742825 651.948711 297.308465 
25.310488 50.568077 651.779079 297.652844 
25.323694 50.393954 651.608868 297.997178 
25.336901 50.220454 651.438081 298.341465 
25.350110 50.047574 651.266719 298.685707 
25.363321 49.875313 651.094785 299.029902 
25.376533 49.703667 650.922281 299.374052 
25.389748 49.532635 650.749209 299.718156 
25.402964 49.362213 650.575572 300.062215 
25.416182 49.192401 650.401371 300.406228 
25.429401 49.023195 650.226610 300.750196 
25.442622 48.854592 650.051289 301.094119 
25.455846 48.686592 649.875411 301.437997 
25.469071 48.519192 649.698978 301.781830 
25.482298 48.352388 649.521993 302.125619 
25.495526 48.186180 649.344458 302.469363 
25.508757 48.020564 649.166374 302.813062 
25.521990 47.855539 648.987744 303.156717 
25.535224 47.691102 648.808570 303.500328 
25.548460 47.527251 648.628853 303.843895 
25.561699 47.363984 648.448597 304.187418 
25.574939 47.201299 648.267804 304.530898 
25.588182 47.039193 648.086474 304.874333 
25.601426 46.877664 647.904611 305.217725 
25.614672 46.716710 647.722216 305.561074 
25.627921 46.556329 647.539292 305.904379 
25.641171 46.396519 647.355840 306.247641 
25.654424 46.237277 647.171862 306.590861 
25.667678 46.078602 646.987362 306.934037 
25.680935 45.920491 646.802339 307.277170 
25.694194 45.762942 646.616798 307.620261 
25.707455 45.605953 646.430738 307.963309 
25.720718 45.449522 646.244164 308.306314 
25.733984 45.293647 646.057076 308.649278 
25.747251 45.138325 645.869476 308.992199 
25.760521 44.983555 645.681367 309.335078 
25.773793 44.829335 645.492750 309.677915 
25.787067 44.675662 645.303628 310.020710 
25.800344 44.522535 645.114002 310.363463 
25.813622 44.369951 644.923874 310.706175 
25.826904 44.217909 644.733247 311.048845 
25.840187 44.066405 644.542121 311.391473 
25.853473 43.915439 644.350500 311.734061 
25.866761 43.765009 644.158384 312.076607 
25.880051 43.615111 643.965776 312.419112 
25.893344 43.465745 643.772678 312.761576 
25.906639 43.316908 643.579092 313.104000 
25.919936 43.168599 643.385019 313.446382 
25.933236 43.020815 643.190461 313.788724 
25.946539 42.873554 642.995421 314.131025 
25.959843 42.726814 642.799899 314.473286 
25.973151 42.580594 642.603899 314.815507 
25.986460 42.434892 642.407421 315.157687 
25.999773 42.289705 642.210467 315.499828 
26.013088 42.145032 642.013040 315.841928 
26.026405 42.000870 641.815141 316.183989 
26.039725 41.857219 641.616772 316.526009 
26.053047 41.714075 641.417935 316.867990 
26.066372 41.571437 641.218631 317.209931 
26.079700 41.429304 641.018863 317.551833 
26.093030 41.287673 640.818632 317.893696 
26.106363 41.146542 640.617939 318.235519 
26.119698 41.005909 640.416787 318.577303 
26.133036 40.865774 640.215178 318.919048 
26.146377 40.726133 640.013113 319.260754 
26.159720 40.586985 639.810593 319.602421 
26.173066 40.448328 639.607622 319.944050 
26.186415 40.310161 639.404199 320.285640 
26.199767 40.172481 639.200328 320.627191 
26.213121 40.035287 638.996009 320.968703 
26.226478 39.898577 638.791245 321.310178 
26.239838 39.762349 638.586037 321.651614 
26.253200 39.626601 638.380387 321.993012 
26.266566 39.491332 638.174297 322.334371 
26.279934 39.356539 637.967768 322.675693 
26.293305 39.222222 637.760801 323.016977 
26.306679 39.088377 637.553400 323.358223 
26.320055 38.955005 637.345564 323.699431 
26.333435 38.822102 637.137296 324.040602 
26.346818 38.689666 636.928598 324.381735 
26.360203 38.557698 636.719471 324.722831 
26.373591 38.426193 636.509917 325.063889 
26.386982 38.295152 636.299937 325.404911 
26.400377 38.164572 636.089534 325.745895 
26.413774 38.034451 635.878708 326.086842 
26.427174 37.904787 635.667461 326.427752 
26.440577 37.775580 635.455795 326.768625 
26.453983 37.646827 635.243712 327.109461 
26.467392 37.518527 635.031212 327.450261 
26.480804 37.390678 634.818298 327.791024 
26.494220 37.263278 634.604972 328.131750 
26.507638 37.136325 634.391234 328.472440 
26.521059 37.009819 634.177087 328.813094 
26.534484 36.883757 633.962531 329.153712 
26.547911 36.758138 633.747569 329.494293 
26.561342 36.632960 633.532202 329.834838 
26.574776 36.508221 633.316431 330.175347 
26.588213 36.383921 633.100259 330.515820 
26.601653 36.260056 632.883686 330.856258 
26.615096 36.136626 632.666714 331.196659 
26.628542 36.013630 632.449345 331.537025 
26.641992 35.891064 632.231580 331.877356 
26.655445 35.768929 632.013420 332.217651 
26.668901 35.647222 631.794868 332.557910 
26.682360 35.525941 631.575925 332.898134 
26.695823 35.405086 631.356591 333.238323 
26.709289 35.284654 631.136869 333.578477 
26.722758 35.164645 630.916760 333.918595 
26.736230 35.045055 630.696266 334.258679 
26.749706 34.925885 630.475387 334.598727 
26.763185 34.807132 630.254126 334.938741 
26.776668 34.688795 630.032484 335.278720 
26.790154 34.570873 629.810463 335.618665 
26.803643 34.453363 629.588063 335.958574 
26.817135 34.336265 629.365286 336.298449 
26.830631 34.219576 629.142134 336.638290 
26.844131 34.103296 628.918608 336.978096 
26.857633 33.987422 628.694709 337.317868 
26.871139 33.871954 628.470440 337.657606 
26.884649 33.756890 628.245800 337.997310 
26.898162 33.642228 628.020793 338.336979 
26.911679 33.527967 627.795418 338.676615 
26.925199 33.414106 627.569678 339.016216 
26.938722 33.300642 627.343574 339.355784 
26.952250 33.187575 627.117107 339.695318 
26.965780 33.074903 626.890279 340.034818 
26.979314 32.962625 626.663090 340.374285 
26.992852 32.850739 626.435543 340.713718 
27.006393 32.739244 626.207639 341.053117 
27.019938 32.628138 625.979379 341.392483 
27.033487 32.517420 625.750764 341.731816 
27.047039 32.407089 625.521796 342.071116 
27.060594 32.297142 625.292476 342.410382 
27.074154 32.187580 625.062805 342.749615 
27.087717 32.078399 624.832786 343.088815 
27.101283 31.969600 624.602418 343.427982 
27.114854 31.861180 624.371703 343.767117 
27.128428 31.753138 624.140644 344.106218 
27.142005 31.645473 623.909240 344.445286 
27.155587 31.538184 623.677494 344.784322 
27.169172 31.431269 623.445406 345.123325 
27.182761 31.324726 623.212978 345.462296 
27.196354 31.218554 622.980212 345.801234 
27.209950 31.112753 622.747107 346.140140 
27.223550 31.007320 622.513667 346.479013 
27.237154 30.902255 622.279891 346.817854 
27.250762 30.797555 622.045782 347.156663 
27.264373 30.693220 621.811340 347.495439 
27.277989 30.589249 621.576568 347.834184 
27.291608 30.485639 621.341465 348.172896 
27.305231 30.382390 621.106033 348.511577 
27.318858 30.279501 620.870274 348.850225 
27.332489 30.176969 620.634189 349.188842 
27.346124 30.074794 620.397779 349.527427 
27.359762 29.972975 620.161045 349.865980 
27.373405 29.871510 619.923988 350.204501 
27.387052 29.770398 619.686610 350.542991 
27.400702 29.669638 619.448912 350.881450 
27.414356 29.569228 619.210896 351.219877 
27.428015 29.469167 618.972561 351.558272 
27.441677 29.369454 618.733910 351.896636 
27.455344 29.270087 618.494944 352.234969 
27.469014 29.171066 618.255663 352.573271 
27.482688 29.072389 618.016070 352.911541 
27.496367 28.974055 617.776165 353.249781 
27.510049 28.876062 617.535949 353.587989 
27.523736 28.778410 617.295424 353.926166 
27.537426 28.681097 617.054591 354.264313 
27.551121 28.584121 616.813450 354.602428 
27.564820 28.487483 616.572004 354.940513 
27.578523 28.391180 616.330253 355.278567 
27.592230 28.295211 616.088199 355.616590 
27.605941 28.199575 615.845842 355.954583 
27.619656 28.104271 615.603184 356.292545 
27.633376 28.009298 615.360225 356.630477 
27.647099 27.914654 615.116968 356.968378 
27.660827 27.820339 614.873412 357.306249 
27.674559 27.726351 614.629560 357.644089 
27.688295 27.632688 614.385413 357.981899 
27.702035 27.539350 614.140970 358.319679 
27.715780 27.446336 613.896235 358.657429 
27.729529 27.353645 613.651207 358.995148 
27.743282 27.261274 613.405888 359.332838 
27.757039 27.169224 613.160278 359.670497 
27.770801 27.077493 612.914380 360.008127 
27.784567 26.986079 612.668194 360.345727 
27.798337 26.894982 612.421721 360.683297 
27.812112 26.804201 612.174962 361.020837 
27.825891 26.713734 611.927919 361.358347 
27.839674 26.623580 611.680592 361.695828 
27.853462 26.533739 611.432983 362.033279 
27.867254 26.444208 611.185092 362.370700 
27.881050 26.354988 610.936921 362.708092 
27.894851 26.266076 610.688470 363.045454 
27.908656 26.177472 610.439741 363.382787 
27.922465 26.089174 610.190735 363.720091 
27.936279 26.001182 609.941453 364.057365 
27.950098 25.913494 609.691895 364.394610 
27.963921 25.826110 609.442064 364.731826 
27.977748 25.739028 609.191960 365.069013 
27.991580 25.652247 608.941583 365.406170 
28.005416 25.565766 608.690936 365.743299 
28.019257 25.479584 608.440018 366.080398 
28.033102 25.393699 608.188832 366.417469 
28.046952 25.308112 607.937378 366.754510 
28.060806 25.222821 607.685657 367.091523 
28.074665 25.137824 607.433670 367.428507 
28.088528 25.053121 607.181418 367.765462 
28.102396 24.968710 606.928902 368.102388 
28.116269 24.884591 606.676123 368.439286 
28.130146 24.800762 606.423082 368.776155 
28.144028 24.717223 606.169781 369.112996 
28.157914 24.633973 605.916220 369.449808 
28.171805 24.551010 605.662399 369.786591 
28.185701 24.468333 605.408321 370.123346 
28.199601 24.385942 605.153986 370.460073 
28.213506 24.303835 604.899394 370.796771 
28.227416 24.222011 604.644548 371.133441 
28.241330 24.140469 604.389448 371.470083 
28.255249 24.059209 604.134094 371.806697 
28.269173 23.978229 603.878489 372.143282 
28.283101 23.897529 603.622632 372.479839 
28.297034 23.817107 603.366525 372.816368 
28.310972 23.736962 603.110168 373.152870 
28.324915 23.657093 602.853564 373.489343 
28.338862 23.577500 602.596712 373.825788 
28.352814 23.498181 602.339613 374.162206 
28.366771 23.419136 602.082269 374.498595 
28.380733 23.340363 601.824680 374.834957 
28.394700 23.261861 601.566848 375.171291 
28.408671 23.183630 601.308773 375.507597 
28.422647 23.105669 601.050456 375.843876 
28.436628 23.027976 600.791898 376.180127 
28.450614 22.950550 600.533100 376.516350 
28.464605 22.873392 600.274063 376.852546 
28.478601 22.796498 600.014788 377.188714 
28.492602 22.719870 599.755275 377.524855 
28.506607 22.643506 599.495526 377.860968 
28.520618 22.567404 599.235542 378.197054 
28.534633 22.491564 598.975323 378.533113 
28.548653 22.415986 598.714870 378.869144 
28.562678 22.340667 598.454185 379.205148 
28.576709 22.265607 598.193267 379.541125 
28.590744 22.190806 597.932119 379.877075 
28.604784 22.116262 597.670740 380.212998 
28.618829 22.041975 597.409132 380.548893 
28.632879 21.967943 597.147296 380.884761 
28.646935 21.894165 596.885232 381.220603 
28.660995 21.820641 596.622941 381.556417 
28.675060 21.747371 596.360425 381.892205 
28.689131 21.674351 596.097683 382.227965 
28.703206 21.601583 595.834718 382.563699 
28.717286 21.529065 595.571529 382.899406 
28.731372 21.456797 595.308118 383.235086 
28.745463 21.384776 595.044485 383.570739 
28.759558 21.313003 594.780631 383.906366 
28.773659 21.241477 594.516558 384.241966 
28.787765 21.170196 594.252265 384.577539 
28.801877 21.099160 593.987754 384.913085 
28.815993 21.028368 593.723026 385.248606 
28.830114 20.957819 593.458081 385.584099 
28.844241 20.887513 593.192921 385.919566 
28.858373 20.817448 592.927546 386.255007 
28.872510 20.747623 592.661956 386.590421 
28.886652 20.678038 592.396153 386.925809 
28.900800 20.608692 592.130138 387.261170 
28.914953 20.539584 591.863911 387.596505 
28.929111 20.470712 591.597473 387.931814 
28.943274 20.402078 591.330825 388.267097 
28.957442 20.333678 591.063968 388.602353 
28.971616 20.265514 590.796903 388.937584 
28.985795 20.197583 590.529629 389.272788 
28.999980 20.129885 590.262149 389.607966 
29.014169 20.062419 589.994463 389.943118 
29.028364 19.995185 589.726571 390.278243 
29.042565 19.928181 589.458475 390.613343 
29.056771 19.861407 589.190176 390.948417 
29.070982 19.794862 588.921673 391.283465 
29.085198 19.728545 588.652968 391.618487 
29.099420 19.662455 588.384062 391.953483 
29.113647 19.596591 588.114955 392.288454 
29.127880 19.530954 587.845648 392.623398 
29.142118 19.465541 587.576142 392.958317 
29.156361 19.400352 587.306438 393.293210 
29.170610 19.335387 587.036536 393.628077 
29.184865 19.270644 586.766437 393.962919 
29.199125 19.206123 586.496143 394.297735 
29.213390 19.141822 586.225652 394.632525 
29.227661 19.077742 585.954968 394.967290 
29.241937 19.013882 585.684089 395.302029 
29.256219 18.950240 585.413018 395.636743 
29.270506 18.886815 585.141754 395.971431 
29.284799 18.823608 584.870298 396.306094 
29.299097 18.760617 584.598652 396.640731 
29.313401 18.697842 584.326815 396.975343 
29.327711 18.635282 584.054789 397.309929 
29.342026 18.572935 583.782574 397.644491 
29.356346 18.510802 583.510171 397.979027 
29.370672 18.448882 583.237581 398.313537 
29.385004 18.387173 582.964805 398.648022 
29.399342 18.325675 582.691842 398.982483 
29.413685 18.264388 582.418695 399.316917 
29.428033 18.203310 582.145363 399.651327 
29.442388 18.142441 581.871848 399.985712 
29.456748 18.081780 581.598149 400.320071 
29.471113 18.021326 581.324268 400.654406 
29.485485 17.961079 581.050206 400.988715 
29.499862 17.901038 580.775963 401.322999 
29.514245 17.841202 580.501539 401.657259 
29.528633 17.781571 580.226936 401.991493 
29.543027 17.722143 579.952154 402.325703 
29.557427 17.662918 579.677195 402.659887 
29.571833 17.603896 579.402057 402.994047 
29.586244 17.545075 579.126743 403.328182 
29.600662 17.486455 578.851253 403.662291 
29.615085 17.428036 578.575588 403.996377 
29.629513 17.369816 578.299747 404.330437 
29.643948 17.311794 578.023733 404.664473 
29.658388 17.253971 577.747546 404.998483 
29.672835 17.196345 577.471185 405.332470 
29.687287 17.138916 577.194653 405.666431 
29.701745 17.081683 576.917949 406.000368 
29.716209 17.024645 576.641075 406.334280 
29.730678 16.967802 576.364031 406.668168 
29.745154 16.911153 576.086817 407.002031 
29.759635 16.854697 575.809434 407.335869 
29.774122 16.798433 575.531884 407.669683 
