,Time,N
3582,35.82000,12828.57817
3583,35.83000,12854.23533
3584,35.84000,12879.94380
3585,35.85000,12905.70368
3586,35.86000,12931.51509
3587,35.87000,12957.37812
3588,35.88000,12983.29288
3589,35.89000,13009.25946
3590,35.90000,13035.27798
3591,35.91000,13061.34854
3592,35.92000,13087.47124
3593,35.93000,13113.64618
3594,35.94000,13139.87347
3595,35.95000,13166.15322
3596,35.96000,13192.48552
3597,35.97000,13218.87049
3598,35.98000,13245.30824
3599,35.99000,13271.79885
3600,36.00000,13298.34245
3601,36.01000,13324.93913
3602,36.02000,13351.58901
3603,36.03000,13378.29219
3604,36.04000,13405.04878
3605,36.05000,13431.85887
3606,36.06000,13458.72259
3607,36.07000,13485.64004
3608,36.08000,13512.61132
3609,36.09000,13539.63654
3610,36.10000,13566.71581
3611,36.11000,13593.84924
3612,36.12000,13621.03694
3613,36.13000,13648.27902
3614,36.14000,13675.57557
3615,36.15000,13702.92672
3616,36.16000,13730.33258
3617,36.17000,13757.79324
3618,36.18000,13785.30883
3619,36.19000,13812.87945
3620,36.20000,13840.50521
3621,36.21000,13868.18622
3622,36.22000,13895.92259
3623,36.23000,13923.71443
3624,36.24000,13951.56186
3625,36.25000,13979.46499
3626,36.26000,14007.42392
3627,36.27000,14035.43877
3628,36.28000,14063.50964
3629,36.29000,14091.63666
3630,36.30000,14119.81994
3631,36.31000,14148.05958
3632,36.32000,14176.35569
3633,36.33000,14204.70841
3634,36.34000,14233.11782
3635,36.35000,14261.58406
3636,36.36000,14290.10723
3637,36.37000,14318.68744
3638,36.38000,14347.32482
3639,36.39000,14376.01947
3640,36.40000,14404.77150
3641,36.41000,14433.58105
3642,36.42000,14462.44821
3643,36.43000,14491.37311
3644,36.44000,14520.35585
3645,36.45000,14549.39656
3646,36.46000,14578.49536
3647,36.47000,14607.65235
3648,36.48000,14636.86765
3649,36.49000,14666.14139
3650,36.50000,14695.47367
3651,36.51000,14724.86462
3652,36.52000,14754.31435
3653,36.53000,14783.82298
3654,36.54000,14813.39062
3655,36.55000,14843.01740
3656,36.56000,14872.70344
3657,36.57000,14902.44884
3658,36.58000,14932.25374
3659,36.59000,14962.11825
3660,36.60000,14992.04249
3661,36.61000,15022.02657
3662,36.62000,15052.07062
3663,36.63000,15082.17477
3664,36.64000,15112.33911
3665,36.65000,15142.56379
3666,36.66000,15172.84892
3667,36.67000,15203.19462
3668,36.68000,15233.60101
3669,36.69000,15264.06821
3670,36.70000,15294.59635
3671,36.71000,15325.18554
3672,36.72000,15355.83591
3673,36.73000,15386.54758
3674,36.74000,15417.32068
3675,36.75000,15448.15532
3676,36.76000,15479.05163
3677,36.77000,15510.00973
3678,36.78000,15541.02975
3679,36.79000,15572.11181
3680,36.80000,15603.25603
3681,36.81000,15634.46255
3682,36.82000,15665.73147
3683,36.83000,15697.06293
3684,36.84000,15728.45706
3685,36.85000,15759.91397
3686,36.86000,15791.43380
3687,36.87000,15823.01667
3688,36.88000,15854.66270
3689,36.89000,15886.37203
3690,36.90000,15918.14477
3691,36.91000,15949.98106
3692,36.92000,15981.88102
3693,36.93000,16013.84479
3694,36.94000,16045.87248
3695,36.95000,16077.96422
3696,36.96000,16110.12015
3697,36.97000,16142.34039
3698,36.98000,16174.62507
3699,36.99000,16206.97432
3700,37.00000,16239.38827
3701,37.01000,16271.86705
3702,37.02000,16304.41078
3703,37.03000,16337.01960
3704,37.04000,16369.69364
3705,37.05000,16402.43303
3706,37.06000,16435.23789
3707,37.07000,16468.10837
3708,37.08000,16501.04459
3709,37.09000,16534.04668
3710,37.10000,16567.11477
3711,37.11000,16600.24900
3712,37.12000,16633.44950
3713,37.13000,16666.71640
3714,37.14000,16700.04983
3715,37.15000,16733.44993
3716,37.16000,16766.91683
3717,37.17000,16800.45066
3718,37.18000,16834.05156
3719,37.19000,16867.71967
3720,37.20000,16901.45511
3721,37.21000,16935.25802
3722,37.22000,16969.12853
3723,37.23000,17003.06679
3724,37.24000,17037.07292
3725,37.25000,17071.14707
3726,37.26000,17105.28936
3727,37.27000,17139.49994
3728,37.28000,17173.77894
3729,37.29000,17208.12650
3730,37.30000,17242.54275
3731,37.31000,17277.02784
3732,37.32000,17311.58189
3733,37.33000,17346.20506
3734,37.34000,17380.89747
3735,37.35000,17415.65926
3736,37.36000,17450.49058
3737,37.37000,17485.39156
3738,37.38000,17520.36234
3739,37.39000,17555.40307
3740,37.40000,17590.51388
3741,37.41000,17625.69490
3742,37.42000,17660.94629
3743,37.43000,17696.26819
3744,37.44000,17731.66072
3745,37.45000,17767.12404
3746,37.46000,17802.65829
3747,37.47000,17838.26361
3748,37.48000,17873.94014
3749,37.49000,17909.68802
3750,37.50000,17945.50739
3751,37.51000,17981.39841
3752,37.52000,18017.36120
3753,37.53000,18053.39593
3754,37.54000,18089.50272
3755,37.55000,18125.68172
3756,37.56000,18161.93309
3757,37.57000,18198.25695
3758,37.58000,18234.65347
3759,37.59000,18271.12277
3760,37.60000,18307.66502
3761,37.61000,18344.28035
3762,37.62000,18380.96891
3763,37.63000,18417.73085
3764,37.64000,18454.56631
3765,37.65000,18491.47544
3766,37.66000,18528.45839
3767,37.67000,18565.51531
3768,37.68000,18602.64634
3769,37.69000,18639.85163
3770,37.70000,18677.13134
3771,37.71000,18714.48560
3772,37.72000,18751.91457
3773,37.73000,18789.41840
3774,37.74000,18826.99724
3775,37.75000,18864.65123
3776,37.76000,18902.38053
3777,37.77000,18940.18529
3778,37.78000,18978.06566
3779,37.79000,19016.02180
3780,37.80000,19054.05384
3781,37.81000,19092.16195
3782,37.82000,19130.34627
3783,37.83000,19168.60696
3784,37.84000,19206.94418
3785,37.85000,19245.35807
3786,37.86000,19283.84878
3787,37.87000,19322.41648
3788,37.88000,19361.06131
3789,37.89000,19399.78344
3790,37.90000,19438.58300
3791,37.91000,19477.46017
3792,37.92000,19516.41509
3793,37.93000,19555.44792
3794,37.94000,19594.55881
3795,37.95000,19633.74793
3796,37.96000,19673.01543
3797,37.97000,19712.36146
3798,37.98000,19751.78618
3799,37.99000,19791.28975
3800,38.00000,19830.87233
3801,38.01000,19870.53408
3802,38.02000,19910.27515
3803,38.03000,19950.09570
3804,38.04000,19989.99589
3805,38.05000,20029.97588
3806,38.06000,20070.03583
3807,38.07000,20110.17590
3808,38.08000,20150.39626
3809,38.09000,20190.69705
3810,38.10000,20231.07844
3811,38.11000,20271.54060
3812,38.12000,20312.08368
3813,38.13000,20352.70785
3814,38.14000,20393.41326
3815,38.15000,20434.20009
3816,38.16000,20475.06849
3817,38.17000,20516.01863
3818,38.18000,20557.05066
3819,38.19000,20598.16477
3820,38.20000,20639.36109
3821,38.21000,20680.63982
3822,38.22000,20722.00110
3823,38.23000,20763.44510
3824,38.24000,20804.97199
3825,38.25000,20846.58193
3826,38.26000,20888.27510
3827,38.27000,20930.05165
3828,38.28000,20971.91175
3829,38.29000,21013.85557
3830,38.30000,21055.88328
3831,38.31000,21097.99505
3832,38.32000,21140.19104
3833,38.33000,21182.47142
3834,38.34000,21224.83637
3835,38.35000,21267.28604
3836,38.36000,21309.82061
3837,38.37000,21352.44025
3838,38.38000,21395.14513
3839,38.39000,21437.93542
3840,38.40000,21480.81129
3841,38.41000,21523.77292
3842,38.42000,21566.82046
3843,38.43000,21609.95410
3844,38.44000,21653.17401
3845,38.45000,21696.48036
3846,38.46000,21739.87332
3847,38.47000,21783.35307
3848,38.48000,21826.91977
3849,38.49000,21870.57361
3850,38.50000,21914.31476
3851,38.51000,21958.14339
3852,38.52000,22002.05968
3853,38.53000,22046.06380
3854,38.54000,22090.15592
3855,38.55000,22134.33624
3856,38.56000,22178.60491
3857,38.57000,22222.96212
3858,38.58000,22267.40804
3859,38.59000,22311.94286
3860,38.60000,22356.56674
3861,38.61000,22401.27988
3862,38.62000,22446.08244
3863,38.63000,22490.97460
3864,38.64000,22535.95655
3865,38.65000,22581.02846
3866,38.66000,22626.19052
3867,38.67000,22671.44290
3868,38.68000,22716.78579
3869,38.69000,22762.21936
3870,38.70000,22807.74380
3871,38.71000,22853.35929
3872,38.72000,22899.06600
3873,38.73000,22944.86414
3874,38.74000,22990.75386
3875,38.75000,23036.73537
3876,38.76000,23082.80884
3877,38.77000,23128.97446
3878,38.78000,23175.23241
3879,38.79000,23221.58287
3880,38.80000,23268.02604
3881,38.81000,23314.56209
3882,38.82000,23361.19122
3883,38.83000,23407.91360
3884,38.84000,23454.72943
3885,38.85000,23501.63888
3886,38.86000,23548.64216
3887,38.87000,23595.73945
3888,38.88000,23642.93093
3889,38.89000,23690.21679
3890,38.90000,23737.59722
3891,38.91000,23785.07242
3892,38.92000,23832.64256
3893,38.93000,23880.30785
3894,38.94000,23928.06846
3895,38.95000,23975.92460
3896,38.96000,24023.87645
3897,38.97000,24071.92420
3898,38.98000,24120.06805
3899,38.99000,24168.30818
3900,39.00000,24216.64480
3901,39.01000,24265.07809
3902,39.02000,24313.60825
3903,39.03000,24362.23546
3904,39.04000,24410.95993
3905,39.05000,24459.78185
3906,39.06000,24508.70142
3907,39.07000,24557.71882
3908,39.08000,24606.83426
3909,39.09000,24656.04793
3910,39.10000,24705.36002
3911,39.11000,24754.77074
3912,39.12000,24804.28028
3913,39.13000,24853.88884
3914,39.14000,24903.59662
3915,39.15000,24953.40382
3916,39.16000,25003.31062
3917,39.17000,25053.31724
3918,39.18000,25103.42388
3919,39.19000,25153.63073
3920,39.20000,25203.93799
3921,39.21000,25254.34586
3922,39.22000,25304.85456
3923,39.23000,25355.46427
3924,39.24000,25406.17519
3925,39.25000,25456.98754
3926,39.26000,25507.90152
3927,39.27000,25558.91732
3928,39.28000,25610.03516
3929,39.29000,25661.25523
3930,39.30000,25712.57774
3931,39.31000,25764.00289
3932,39.32000,25815.53090
3933,39.33000,25867.16196
3934,39.34000,25918.89628
3935,39.35000,25970.73408
3936,39.36000,26022.67555
3937,39.37000,26074.72090
3938,39.38000,26126.87034
3939,39.39000,26179.12408
3940,39.40000,26231.48233
3941,39.41000,26283.94529
3942,39.42000,26336.51318
3943,39.43000,26389.18621
3944,39.44000,26441.96458
3945,39.45000,26494.84851
3946,39.46000,26547.83821
3947,39.47000,26600.93388
3948,39.48000,26654.13575
3949,39.49000,26707.44402
3950,39.50000,26760.85891
3951,39.51000,26814.38063
3952,39.52000,26868.00939
3953,39.53000,26921.74541
3954,39.54000,26975.58890
3955,39.55000,27029.54008
3956,39.56000,27083.59916
3957,39.57000,27137.76636
3958,39.58000,27192.04189
3959,39.59000,27246.42597
3960,39.60000,27300.91882
3961,39.61000,27355.52066
3962,39.62000,27410.23170
3963,39.63000,27465.05217
3964,39.64000,27519.98227
3965,39.65000,27575.02224
3966,39.66000,27630.17228
3967,39.67000,27685.43262
3968,39.68000,27740.80349
3969,39.69000,27796.28510
3970,39.70000,27851.87767
3971,39.71000,27907.58142
3972,39.72000,27963.39659
3973,39.73000,28019.32338
3974,39.74000,28075.36203
3975,39.75000,28131.51275
3976,39.76000,28187.77577
3977,39.77000,28244.15133
3978,39.78000,28300.63963
3979,39.79000,28357.24091
3980,39.80000,28413.95539
3981,39.81000,28470.78330
3982,39.82000,28527.72487
3983,39.83000,28584.78032
3984,39.84000,28641.94988
3985,39.85000,28699.23378
3986,39.86000,28756.63225
3987,39.87000,28814.14551
3988,39.88000,28871.77380
3989,39.89000,28929.51735
3990,39.90000,28987.37638
3991,39.91000,29045.35114
3992,39.92000,29103.44184
3993,39.93000,29161.64872
3994,39.94000,29219.97202
3995,39.95000,29278.41196
3996,39.96000,29336.96879
3997,39.97000,29395.64272
3998,39.98000,29454.43401
3999,39.99000,29513.34288
4000,40.00000,29572.36956
4001,40.01000,29631.51430
4002,40.02000,29690.77733
4003,40.03000,29750.15889
4004,40.04000,29809.65920
4005,40.05000,29869.27852
4006,40.06000,29929.01708
4007,40.07000,29988.87511
4008,40.08000,30048.85286
4009,40.09000,30108.95057
4010,40.10000,30169.16847
4011,40.11000,30229.50681
4012,40.12000,30289.96582
4013,40.13000,30350.54575
4014,40.14000,30411.24684
4015,40.15000,30472.06934
4016,40.16000,30533.01348
4017,40.17000,30594.07950
4018,40.18000,30655.26766
4019,40.19000,30716.57820
4020,40.20000,30778.01135
4021,40.21000,30839.56738
4022,40.22000,30901.24651
4023,40.23000,30963.04900
4024,40.24000,31024.97510
4025,40.25000,31087.02505
4026,40.26000,31149.19910
4027,40.27000,31211.49750
4028,40.28000,31273.92050
4029,40.29000,31336.46834
4030,40.30000,31399.14127
4031,40.31000,31461.93956
4032,40.32000,31524.86344
4033,40.33000,31587.91316
4034,40.34000,31651.08899
4035,40.35000,31714.39117
4036,40.36000,31777.81995
4037,40.37000,31841.37559
4038,40.38000,31905.05834
4039,40.39000,31968.86846
4040,40.40000,32032.80619
4041,40.41000,32096.87181
4042,40.42000,32161.06555
4043,40.43000,32225.38768
4044,40.44000,32289.83846
4045,40.45000,32354.41813
4046,40.46000,32419.12697
4047,40.47000,32483.96522
4048,40.48000,32548.93315
4049,40.49000,32614.03102
4050,40.50000,32679.25908
4051,40.51000,32744.61760
4052,40.52000,32810.10684
4053,40.53000,32875.72705
4054,40.54000,32941.47850
4055,40.55000,33007.36146
4056,40.56000,33073.37618
4057,40.57000,33139.52294
4058,40.58000,33205.80198
4059,40.59000,33272.21359
4060,40.60000,33338.75801
4061,40.61000,33405.43553
4062,40.62000,33472.24640
4063,40.63000,33539.19089
4064,40.64000,33606.26927
4065,40.65000,33673.48181
4066,40.66000,33740.82878
4067,40.67000,33808.31043
4068,40.68000,33875.92706
4069,40.69000,33943.67891
4070,40.70000,34011.56627
4071,40.71000,34079.58940
4072,40.72000,34147.74858
4073,40.73000,34216.04408
4074,40.74000,34284.47616
4075,40.75000,34353.04512
4076,40.76000,34421.75121
4077,40.77000,34490.59471
4078,40.78000,34559.57590
4079,40.79000,34628.69505
4080,40.80000,34697.95244
4081,40.81000,34767.34834
4082,40.82000,34836.88304
4083,40.83000,34906.55681
4084,40.84000,34976.36992
4085,40.85000,35046.32266
4086,40.86000,35116.41531
4087,40.87000,35186.64814
4088,40.88000,35257.02143
4089,40.89000,35327.53548
4090,40.90000,35398.19055
4091,40.91000,35468.98693
4092,40.92000,35539.92490
4093,40.93000,35611.00475
4094,40.94000,35682.22676
4095,40.95000,35753.59121
4096,40.96000,35825.09840
4097,40.97000,35896.74859
4098,40.98000,35968.54209
4099,40.99000,36040.47918
4100,41.00000,36112.56013
4101,41.01000,36184.78525
4102,41.02000,36257.15482
4103,41.03000,36329.66913
4104,41.04000,36402.32847
4105,41.05000,36475.13313
4106,41.06000,36548.08340
4107,41.07000,36621.17956
4108,41.08000,36694.42192
4109,41.09000,36767.81077
4110,41.10000,36841.34639
4111,41.11000,36915.02908
4112,41.12000,36988.85914
4113,41.13000,37062.83686
4114,41.14000,37136.96253
4115,41.15000,37211.23645
4116,41.16000,37285.65893
4117,41.17000,37360.23025
4118,41.18000,37434.95071
4119,41.19000,37509.82061
4120,41.20000,37584.84025
4121,41.21000,37660.00993
4122,41.22000,37735.32995
4123,41.23000,37810.80061
4124,41.24000,37886.42221
4125,41.25000,37962.19505
4126,41.26000,38038.11944
4127,41.27000,38114.19568
4128,41.28000,38190.42408
4129,41.29000,38266.80492
4130,41.30000,38343.33853
4131,41.31000,38420.02521
4132,41.32000,38496.86526
4133,41.33000,38573.85899
4134,41.34000,38651.00671
4135,41.35000,38728.30872
4136,41.36000,38805.76534
4137,41.37000,38883.37687
4138,41.38000,38961.14362
4139,41.39000,39039.06591
4140,41.40000,39117.14404
4141,41.41000,39195.37833
4142,41.42000,39273.76909
4143,41.43000,39352.31663
4144,41.44000,39431.02126
4145,41.45000,39509.88330
4146,41.46000,39588.90307
4147,41.47000,39668.08087
4148,41.48000,39747.41704
4149,41.49000,39826.91187
4150,41.50000,39906.56569
4151,41.51000,39986.37883
4152,41.52000,40066.35158
4153,41.53000,40146.48429
4154,41.54000,40226.77726
4155,41.55000,40307.23081
4156,41.56000,40387.84527
4157,41.57000,40468.62096
4158,41.58000,40549.55820
4159,41.59000,40630.65732
4160,41.60000,40711.91863
4161,41.61000,40793.34247
4162,41.62000,40874.92916
4163,41.63000,40956.67902
4164,41.64000,41038.59237
4165,41.65000,41120.66956
4166,41.66000,41202.91090
4167,41.67000,41285.31672
4168,41.68000,41367.88735
4169,41.69000,41450.62313
4170,41.70000,41533.52437
4171,41.71000,41616.59142
4172,41.72000,41699.82461
4173,41.73000,41783.22425
4174,41.74000,41866.79070
4175,41.75000,41950.52428
4176,41.76000,42034.42533
4177,41.77000,42118.49418
4178,41.78000,42202.73117
4179,41.79000,42287.13663
4180,41.80000,42371.71091
4181,41.81000,42456.45433
4182,41.82000,42541.36724
4183,41.83000,42626.44997
4184,41.84000,42711.70287
4185,41.85000,42797.12628
4186,41.86000,42882.72053
4187,41.87000,42968.48597
4188,41.88000,43054.42294
4189,41.89000,43140.53179
4190,41.90000,43226.81285
4191,41.91000,43313.26648
4192,41.92000,43399.89301
4193,41.93000,43486.69280
4194,41.94000,43573.66618
4195,41.95000,43660.81352
4196,41.96000,43748.13514
4197,41.97000,43835.63141
4198,41.98000,43923.30268
4199,41.99000,44011.14928
4200,42.00000,44099.17158
4201,42.01000,44187.36992
4202,42.02000,44275.74466
4203,42.03000,44364.29615
4204,42.04000,44453.02474
4205,42.05000,44541.93079
4206,42.06000,44631.01466
4207,42.07000,44720.27668
4208,42.08000,44809.71724
4209,42.09000,44899.33667
4210,42.10000,44989.13535
4211,42.11000,45079.11362
4212,42.12000,45169.27184
4213,42.13000,45259.61039
4214,42.14000,45350.12961
4215,42.15000,45440.82987
4216,42.16000,45531.71153
4217,42.17000,45622.77495
4218,42.18000,45714.02050
4219,42.19000,45805.44854
4220,42.20000,45897.05944
4221,42.21000,45988.85356
4222,42.22000,46080.83126
4223,42.23000,46172.99293
4224,42.24000,46265.33891
4225,42.25000,46357.86959
4226,42.26000,46450.58533
4227,42.27000,46543.48650
4228,42.28000,46636.57347
4229,42.29000,46729.84662
4230,42.30000,46823.30631
4231,42.31000,46916.95293
4232,42.32000,47010.78683
4233,42.33000,47104.80841
4234,42.34000,47199.01802
4235,42.35000,47293.41606
4236,42.36000,47388.00289
4237,42.37000,47482.77890
4238,42.38000,47577.74445
4239,42.39000,47672.89994
4240,42.40000,47768.24574
4241,42.41000,47863.78223
4242,42.42000,47959.50980
4243,42.43000,48055.42882
4244,42.44000,48151.53968
4245,42.45000,48247.84276
4246,42.46000,48344.33844
4247,42.47000,48441.02712
4248,42.48000,48537.90917
4249,42.49000,48634.98499
4250,42.50000,48732.25496
4251,42.51000,48829.71947
4252,42.52000,48927.37891
4253,42.53000,49025.23367
4254,42.54000,49123.28413
4255,42.55000,49221.53070
4256,42.56000,49319.97376
4257,42.57000,49418.61371
4258,42.58000,49517.45094
4259,42.59000,49616.48584
4260,42.60000,49715.71881
4261,42.61000,49815.15025
4262,42.62000,49914.78055
4263,42.63000,50014.61011
4264,42.64000,50114.63933
4265,42.65000,50214.86861
4266,42.66000,50315.29835
4267,42.67000,50415.92894
4268,42.68000,50516.76080
4269,42.69000,50617.79432
4270,42.70000,50719.02991
4271,42.71000,50820.46797
4272,42.72000,50922.10891
4273,42.73000,51023.95313
4274,42.74000,51126.00103
4275,42.75000,51228.25303
4276,42.76000,51330.70954
4277,42.77000,51433.37096
4278,42.78000,51536.23770
4279,42.79000,51639.31018
4280,42.80000,51742.58880
4281,42.81000,51846.07398
4282,42.82000,51949.76612
4283,42.83000,52053.66566
4284,42.84000,52157.77299
4285,42.85000,52262.08853
4286,42.86000,52366.61271
4287,42.87000,52471.34594
4288,42.88000,52576.28863
4289,42.89000,52681.44120
4290,42.90000,52786.80409
4291,42.91000,52892.37770
4292,42.92000,52998.16245
4293,42.93000,53104.15878
4294,42.94000,53210.36709
4295,42.95000,53316.78783
4296,42.96000,53423.42140
4297,42.97000,53530.26825
4298,42.98000,53637.32878
4299,42.99000,53744.60344
4300,43.00000,53852.09265
4301,43.01000,53959.79683
4302,43.02000,54067.71643
4303,43.03000,54175.85186
4304,43.04000,54284.20356
4305,43.05000,54392.77197
4306,43.06000,54501.55751
4307,43.07000,54610.56063
4308,43.08000,54719.78175
4309,43.09000,54829.22131
4310,43.10000,54938.87976
4311,43.11000,55048.75751
4312,43.12000,55158.85503
4313,43.13000,55269.17274
4314,43.14000,55379.71109
4315,43.15000,55490.47051
4316,43.16000,55601.45145
4317,43.17000,55712.65435
4318,43.18000,55824.07966
4319,43.19000,55935.72782
4320,43.20000,56047.59928
4321,43.21000,56159.69447
4322,43.22000,56272.01386
4323,43.23000,56384.55789
4324,43.24000,56497.32701
4325,43.25000,56610.32166
4326,43.26000,56723.54230
4327,43.27000,56836.98939
4328,43.28000,56950.66337
4329,43.29000,57064.56469
4330,43.30000,57178.69382
4331,43.31000,57293.05121
4332,43.32000,57407.63731
4333,43.33000,57522.45259
4334,43.34000,57637.49749
4335,43.35000,57752.77249
4336,43.36000,57868.27803
4337,43.37000,57984.01459
4338,43.38000,58099.98262
4339,43.39000,58216.18258
4340,43.40000,58332.61495
4341,43.41000,58449.28018
4342,43.42000,58566.17874
4343,43.43000,58683.31110
4344,43.44000,58800.67772
4345,43.45000,58918.27907
4346,43.46000,59036.11563
4347,43.47000,59154.18786
