#t, S, I, R
11.828635 6.022124 789.956685 204.021190 
11.833061 6.001066 789.837871 204.161063 
11.837488 5.980082 789.718985 204.300933 
11.841915 5.959171 789.600027 204.440801 
11.846343 5.938334 789.480999 204.580667 
11.850771 5.917570 789.361899 204.720531 
11.855200 5.896879 789.242729 204.860392 
11.859629 5.876261 789.123488 205.000252 
11.864060 5.855715 789.004176 205.140109 
11.868490 5.835241 788.884795 205.279964 
11.872922 5.814839 788.765345 205.419816 
11.877354 5.794509 788.645824 205.559667 
11.881786 5.774250 788.526235 205.699515 
11.886219 5.754063 788.406576 205.839361 
11.890653 5.733946 788.286849 205.979205 
11.895088 5.713900 788.167053 206.119047 
11.899523 5.693924 788.047189 206.258887 
11.903958 5.674018 787.927258 206.398724 
11.908394 5.654183 787.807258 206.538559 
11.912831 5.634417 787.687191 206.678393 
11.917269 5.614720 787.567056 206.818224 
11.921707 5.595092 787.446855 206.958053 
11.926145 5.575534 787.326587 207.097879 
11.930585 5.556044 787.206252 207.237704 
11.935024 5.536622 787.085851 207.377527 
11.939465 5.517269 786.965384 207.517347 
11.943906 5.497984 786.844851 207.657166 
11.948348 5.478766 786.724252 207.796982 
11.952790 5.459616 786.603588 207.936796 
11.957233 5.440533 786.482859 208.076608 
11.961676 5.421517 786.362065 208.216418 
11.966121 5.402567 786.241207 208.356226 
11.970565 5.383685 786.120283 208.496032 
11.975011 5.364868 785.999296 208.635836 
11.979457 5.346118 785.878245 208.775637 
11.983903 5.327433 785.757130 208.915437 
11.988351 5.308814 785.635951 209.055235 
11.992798 5.290260 785.514710 209.195030 
11.997247 5.271772 785.393405 209.334824 
12.001696 5.253348 785.272037 209.474615 
12.006146 5.234989 785.150607 209.614404 
12.010596 5.216694 785.029114 209.754192 
12.015047 5.198464 784.907559 209.893977 
12.019499 5.180297 784.785942 210.033761 
12.023951 5.162195 784.664263 210.173542 
12.028404 5.144155 784.542523 210.313321 
12.032857 5.126180 784.420722 210.453098 
12.037311 5.108267 784.298860 210.592874 
12.041766 5.090417 784.176936 210.732647 
12.046221 5.072629 784.054952 210.872418 
12.050677 5.054904 783.932908 211.012188 
12.055134 5.037242 783.810803 211.151955 
12.059591 5.019641 783.688639 211.291720 
12.064049 5.002102 783.566415 211.431484 
12.068508 4.984624 783.444131 211.571245 
12.072967 4.967208 783.321787 211.711004 
12.077427 4.949853 783.199385 211.850762 
12.081887 4.932559 783.076924 211.990517 
12.086348 4.915325 782.954404 212.130271 
12.090810 4.898152 782.831825 212.270023 
12.095272 4.881039 782.709189 212.409772 
12.099735 4.863986 782.586494 212.549520 
12.104199 4.846993 782.463741 212.689266 
12.108663 4.830060 782.340931 212.829009 
12.113128 4.813186 782.218063 212.968751 
12.117593 4.796371 782.095138 213.108491 
12.122059 4.779615 781.972155 213.248229 
12.126526 4.762918 781.849116 213.387966 
12.130994 4.746279 781.726021 213.527700 
12.135462 4.729699 781.602869 213.667432 
12.139930 4.713177 781.479660 213.807163 
12.144400 4.696713 781.356396 213.946891 
12.148870 4.680307 781.233076 214.086618 
12.153340 4.663958 781.109700 214.226343 
12.157812 4.647666 780.986268 214.366066 
12.162284 4.631432 780.862782 214.505787 
12.166756 4.615254 780.739240 214.645506 
12.171229 4.599134 780.615644 214.785223 
12.175703 4.583069 780.491992 214.924938 
12.180178 4.567061 780.368287 215.064652 
12.184653 4.551110 780.244527 215.204363 
12.189129 4.535214 780.120713 215.344073 
12.193605 4.519374 779.996845 215.483781 
12.198082 4.503589 779.872924 215.623487 
12.202560 4.487860 779.748949 215.763192 
12.207039 4.472186 779.624920 215.902894 
12.211518 4.456566 779.500839 216.042595 
12.215997 4.441002 779.376705 216.182293 
12.220478 4.425492 779.252518 216.321990 
12.224959 4.410037 779.128278 216.461685 
12.229441 4.394635 779.003986 216.601379 
12.233923 4.379288 778.879642 216.741070 
12.238406 4.363994 778.755246 216.880760 
12.242890 4.348755 778.630798 217.020448 
12.247374 4.333568 778.506298 217.160134 
12.251859 4.318435 778.381747 217.299818 
12.256345 4.303355 778.257145 217.439500 
12.260831 4.288327 778.132492 217.579181 
12.265318 4.273352 778.007788 217.718860 
12.269805 4.258430 777.883033 217.858537 
12.274294 4.243560 777.758227 217.998212 
12.278783 4.228742 777.633372 218.137886 
12.283272 4.213977 777.508466 218.277558 
12.287763 4.199262 777.383510 218.417228 
12.292254 4.184600 777.258504 218.556896 
12.296745 4.169989 777.133449 218.696562 
12.301237 4.155429 777.008344 218.836227 
12.305730 4.140920 776.883190 218.975890 
12.310224 4.126461 776.757987 219.115551 
12.314718 4.112054 776.632735 219.255211 
12.319213 4.097697 776.507435 219.394869 
12.323709 4.083390 776.382085 219.534524 
12.328205 4.069134 776.256688 219.674179 
12.332702 4.054927 776.131242 219.813831 
12.337200 4.040770 776.005748 219.953482 
12.341698 4.026663 775.880206 220.093131 
12.346197 4.012605 775.754616 220.232778 
12.350697 3.998597 775.628979 220.372424 
12.355197 3.984637 775.503295 220.512068 
12.359698 3.970726 775.377563 220.651710 
12.364200 3.956865 775.251785 220.791351 
12.368702 3.943051 775.125959 220.930989 
12.373205 3.929286 775.000087 221.070627 
12.377709 3.915570 774.874168 221.210262 
12.382213 3.901901 774.748203 221.349896 
12.386718 3.888280 774.622192 221.489528 
12.391224 3.874707 774.496135 221.629158 
12.395730 3.861182 774.370032 221.768787 
12.400237 3.847704 774.243883 221.908414 
12.404745 3.834273 774.117688 222.048039 
12.409253 3.820889 773.991449 222.187663 
12.413763 3.807552 773.865164 222.327284 
12.418272 3.794262 773.738834 222.466905 
12.422783 3.781018 773.612459 222.606523 
12.427294 3.767821 773.486039 222.746140 
12.431806 3.754669 773.359575 222.885756 
12.436318 3.741564 773.233066 223.025369 
12.440832 3.728505 773.106514 223.164981 
12.445346 3.715492 772.979917 223.304592 
12.449860 3.702524 772.853276 223.444200 
12.454375 3.689601 772.726591 223.583808 
12.458891 3.676724 772.599863 223.723413 
12.463408 3.663892 772.473091 223.863017 
12.467925 3.651105 772.346276 224.002619 
12.472443 3.638362 772.219418 224.142220 
12.476962 3.625665 772.092517 224.281818 
12.481482 3.613011 771.965573 224.421416 
12.486002 3.600402 771.838586 224.561012 
12.490522 3.587837 771.711557 224.700606 
12.495044 3.575317 771.584485 224.840198 
12.499566 3.562839 771.457372 224.979789 
12.504089 3.550406 771.330216 225.119378 
12.508612 3.538016 771.203018 225.258966 
12.513137 3.525670 771.075778 225.398552 
12.517662 3.513367 770.948497 225.538137 
12.522187 3.501106 770.821174 225.677719 
12.526714 3.488889 770.693810 225.817301 
12.531241 3.476715 770.566405 225.956880 
12.535768 3.464583 770.438958 226.096459 
12.540297 3.452494 770.311471 226.236035 
12.544826 3.440447 770.183943 226.375610 
12.549356 3.428442 770.056375 226.515184 
12.553886 3.416479 769.928766 226.654755 
12.558418 3.404558 769.801116 226.794326 
12.562949 3.392679 769.673427 226.933894 
12.567482 3.380841 769.545697 227.073462 
12.572015 3.369045 769.417928 227.213027 
12.576549 3.357290 769.290119 227.352591 
12.581084 3.345576 769.162270 227.492154 
12.585620 3.333903 769.034382 227.631715 
12.590156 3.322271 768.906455 227.771274 
12.594693 3.310680 768.778488 227.910832 
12.599230 3.299129 768.650482 228.050388 
12.603768 3.287619 768.522438 228.189943 
12.608307 3.276149 768.394354 228.329496 
12.612847 3.264719 768.266233 228.469048 
12.617387 3.253330 768.138072 228.608598 
12.621928 3.241980 768.009873 228.748147 
12.626470 3.230669 767.881636 228.887694 
12.631013 3.219399 767.753361 229.027240 
12.635556 3.208168 767.625049 229.166784 
12.640100 3.196976 767.496698 229.306327 
12.644644 3.185823 767.368309 229.445868 
12.649190 3.174709 767.239884 229.585407 
12.653736 3.163634 767.111420 229.724945 
12.658283 3.152598 766.982920 229.864482 
12.662830 3.141601 766.854382 230.004017 
12.667378 3.130642 766.725808 230.143551 
12.671927 3.119721 766.597196 230.283083 
12.676477 3.108839 766.468548 230.422613 
12.681027 3.097995 766.339863 230.562142 
12.685578 3.087188 766.211142 230.701670 
12.690130 3.076420 766.082384 230.841196 
12.694682 3.065689 765.953591 230.980721 
12.699236 3.054995 765.824761 231.120244 
12.703789 3.044339 765.695895 231.259766 
12.708344 3.033721 765.566993 231.399286 
12.712899 3.023139 765.438056 231.538805 
12.717455 3.012595 765.309083 231.678322 
12.722012 3.002087 765.180075 231.817838 
12.726570 2.991616 765.051032 231.957352 
12.731128 2.981182 764.921953 232.096865 
12.735687 2.970784 764.792839 232.236377 
12.740247 2.960423 764.663691 232.375887 
12.744807 2.950098 764.534507 232.515395 
12.749368 2.939809 764.405289 232.654902 
12.753930 2.929556 764.276036 232.794408 
12.758492 2.919339 764.146749 232.933912 
12.763056 2.909157 764.017428 233.073415 
12.767620 2.899011 763.888072 233.212916 
12.772184 2.888901 763.758683 233.352416 
12.776750 2.878826 763.629259 233.491915 
12.781316 2.868786 763.499802 233.631412 
12.785883 2.858782 763.370311 233.770907 
12.790451 2.848812 763.240786 233.910401 
12.795019 2.838878 763.111228 234.049894 
12.799588 2.828978 762.981637 234.189385 
12.804158 2.819112 762.852012 234.328875 
12.808728 2.809281 762.722355 234.468364 
12.813300 2.799485 762.592664 234.607851 
12.817872 2.789723 762.462941 234.747337 
12.822444 2.779995 762.333184 234.886821 
12.827018 2.770301 762.203396 235.026304 
12.831592 2.760641 762.073574 235.165785 
12.836167 2.751014 761.943720 235.305265 
12.840743 2.741421 761.813835 235.444744 
12.845319 2.731862 761.683916 235.584221 
12.849896 2.722337 761.553966 235.723697 
12.854474 2.712844 761.423984 235.863172 
12.859053 2.703385 761.293970 236.002645 
12.863632 2.693959 761.163925 236.142116 
12.868212 2.684566 761.033848 236.281587 
12.872793 2.675205 760.903739 236.421056 
12.877375 2.665878 760.773599 236.560523 
12.881957 2.656583 760.643428 236.699989 
12.886540 2.647320 760.513226 236.839454 
12.891124 2.638090 760.382992 236.978918 
12.895708 2.628892 760.252728 237.118380 
12.900294 2.619727 760.122433 237.257840 
12.904880 2.610593 759.992107 237.397300 
12.909466 2.601491 759.861751 237.536758 
12.914054 2.592421 759.731364 237.676214 
12.918642 2.583383 759.600947 237.815669 
12.923231 2.574377 759.470500 237.955123 
12.927821 2.565402 759.340023 238.094576 
12.932411 2.556458 759.209515 238.234027 
12.937002 2.547545 759.078978 238.373477 
12.941594 2.538664 758.948411 238.512925 
12.946187 2.529814 758.817814 238.652372 
12.950780 2.520995 758.687187 238.791818 
12.955375 2.512206 758.556531 238.931263 
12.959969 2.503448 758.425846 239.070706 
12.964565 2.494721 758.295131 239.210147 
12.969162 2.486025 758.164388 239.349588 
12.973759 2.477358 758.033615 239.489027 
12.978357 2.468722 757.902813 239.628465 
12.982955 2.460117 757.771982 239.767901 
12.987555 2.451541 757.641123 239.907336 
12.992155 2.442995 757.510235 240.046770 
12.996756 2.434480 757.379318 240.186202 
13.001357 2.425994 757.248373 240.325634 
13.005960 2.417537 757.117400 240.465063 
13.010563 2.409110 756.986398 240.604492 
13.015167 2.400713 756.855368 240.743919 
13.019772 2.392345 756.724310 240.883345 
13.024377 2.384006 756.593225 241.022769 
13.028983 2.375696 756.462111 241.162193 
13.033590 2.367416 756.330970 241.301615 
13.038198 2.359164 756.199801 241.441035 
13.042806 2.350941 756.068604 241.580455 
13.047416 2.342747 755.937380 241.719873 
13.052026 2.334582 755.806129 241.859289 
13.056636 2.326445 755.674850 241.998705 
13.061248 2.318336 755.543545 242.138119 
13.065860 2.310256 755.412212 242.277532 
13.070473 2.302204 755.280852 242.416943 
13.075087 2.294181 755.149466 242.556354 
13.079701 2.286185 755.018053 242.695763 
13.084317 2.278217 754.886613 242.835170 
13.088933 2.270277 754.755146 242.974577 
13.093549 2.262365 754.623653 243.113982 
13.098167 2.254480 754.492134 243.253386 
13.102785 2.246623 754.360588 243.392788 
13.107404 2.238794 754.229017 243.532190 
13.112024 2.230992 754.097419 243.671590 
13.116645 2.223217 753.965795 243.810988 
13.121266 2.215469 753.834145 243.950386 
13.125888 2.207748 753.702470 244.089782 
13.130511 2.200054 753.570769 244.229177 
13.135135 2.192388 753.439042 244.368571 
13.139759 2.184748 753.307289 244.507963 
13.144385 2.177134 753.175512 244.647354 
13.149011 2.169547 753.043708 244.786744 
13.153637 2.161987 752.911880 244.926133 
13.158265 2.154453 752.780026 245.065520 
13.162893 2.146946 752.648148 245.204906 
13.167522 2.139464 752.516244 245.344291 
13.172152 2.132009 752.384316 245.483675 
13.176783 2.124580 752.252362 245.623057 
13.181414 2.117177 752.120384 245.762439 
13.186046 2.109800 751.988382 245.901818 
13.190679 2.102448 751.856355 246.041197 
13.195313 2.095122 751.724303 246.180575 
13.199947 2.087822 751.592227 246.319951 
13.204582 2.080547 751.460127 246.459326 
13.209218 2.073298 751.328003 246.598699 
13.213855 2.066074 751.195854 246.738072 
13.218493 2.058875 751.063682 246.877443 
13.223131 2.051702 750.931485 247.016813 
13.227770 2.044553 750.799265 247.156182 
13.232410 2.037429 750.667021 247.295550 
13.237050 2.030331 750.534753 247.434916 
13.241692 2.023257 750.402462 247.574281 
13.246334 2.016207 750.270148 247.713645 
13.250977 2.009183 750.137810 247.853008 
13.255621 2.002183 750.005448 247.992369 
13.260265 1.995207 749.873063 248.131729 
13.264911 1.988256 749.740656 248.271088 
13.269557 1.981329 749.608225 248.410446 
13.274204 1.974426 749.475771 248.549803 
13.278851 1.967548 749.343294 248.689158 
13.283500 1.960693 749.210795 248.828512 
13.288149 1.953862 749.078272 248.967865 
13.292799 1.947055 748.945728 249.107217 
13.297450 1.940272 748.813160 249.246568 
13.302101 1.933513 748.680570 249.385917 
13.306754 1.926777 748.547958 249.525265 
13.311407 1.920065 748.415323 249.664612 
13.316061 1.913376 748.282666 249.803958 
13.320715 1.906710 748.149987 249.943303 
13.325371 1.900068 748.017286 250.082646 
13.330027 1.893449 747.884562 250.221988 
13.334684 1.886853 747.751817 250.361329 
13.339342 1.880281 747.619050 250.500669 
13.344001 1.873731 747.486262 250.640008 
13.348660 1.867204 747.353451 250.779345 
13.353320 1.860699 747.220619 250.918681 
13.357981 1.854218 747.087766 251.058017 
13.362643 1.847759 746.954890 251.197350 
13.367305 1.841323 746.821994 251.336683 
13.371969 1.834909 746.689076 251.476015 
13.376633 1.828517 746.556137 251.615345 
13.381298 1.822148 746.423177 251.754674 
13.385964 1.815801 746.290196 251.894002 
13.390630 1.809477 746.157194 252.033329 
13.395297 1.803174 746.024171 252.172655 
13.399966 1.796893 745.891127 252.311979 
13.404635 1.790635 745.758063 252.451303 
13.409304 1.784398 745.624977 252.590625 
13.413975 1.778183 745.491871 252.729946 
13.418646 1.771989 745.358745 252.869266 
13.423318 1.765817 745.225598 253.008585 
13.427991 1.759667 745.092431 253.147902 
13.432665 1.753538 744.959243 253.287218 
13.437339 1.747431 744.826035 253.426534 
13.442014 1.741345 744.692807 253.565848 
13.446690 1.735280 744.559559 253.705161 
13.451367 1.729237 744.426291 253.844472 
13.456045 1.723214 744.293003 253.983783 
13.460723 1.717213 744.159695 254.123092 
13.465403 1.711232 744.026367 254.262401 
13.470083 1.705272 743.893020 254.401708 
13.474764 1.699333 743.759653 254.541014 
13.479445 1.693415 743.626266 254.680319 
13.484128 1.687518 743.492860 254.819623 
13.488811 1.681641 743.359434 254.958925 
13.493495 1.675785 743.225989 255.098227 
13.498180 1.669949 743.092524 255.237527 
13.502865 1.664133 742.959041 255.376826 
13.507552 1.658338 742.825538 255.516124 
13.512239 1.652563 742.692016 255.655421 
13.516927 1.646808 742.558475 255.794717 
13.521616 1.641073 742.424916 255.934011 
13.526306 1.635358 742.291337 256.073305 
13.530996 1.629664 742.157739 256.212597 
13.535688 1.623989 742.024123 256.351889 
13.540380 1.618333 741.890488 256.491179 
13.545073 1.612698 741.756834 256.630468 
13.549766 1.607082 741.623162 256.769756 
13.554461 1.601486 741.489472 256.909042 
13.559156 1.595910 741.355763 257.048328 
13.563852 1.590352 741.222035 257.187612 
13.568549 1.584815 741.088290 257.326896 
13.573247 1.579296 740.954526 257.466178 
13.577946 1.573797 740.820744 257.605459 
13.582645 1.568317 740.686944 257.744739 
13.587345 1.562856 740.553126 257.884018 
13.592046 1.557415 740.419289 258.023296 
13.596748 1.551992 740.285436 258.162573 
13.601451 1.546588 740.151564 258.301848 
13.606154 1.541203 740.017674 258.441123 
13.610858 1.535837 739.883767 258.580396 
13.615563 1.530489 739.749842 258.719668 
13.620269 1.525160 739.615900 258.858940 
13.624976 1.519850 739.481940 258.998210 
13.629684 1.514558 739.347963 259.137479 
13.634392 1.509285 739.213968 259.276746 
13.639101 1.504030 739.079956 259.416013 
13.643811 1.498794 738.945927 259.555279 
13.648522 1.493576 738.811881 259.694543 
13.653233 1.488376 738.677818 259.833807 
13.657946 1.483194 738.543737 259.973069 
13.662659 1.478030 738.409640 260.112330 
13.667373 1.472884 738.275525 260.251591 
13.672088 1.467756 738.141394 260.390850 
13.676804 1.462646 738.007246 260.530108 
13.681520 1.457554 737.873081 260.669365 
13.686237 1.452480 737.738899 260.808620 
13.690956 1.447423 737.604701 260.947875 
13.695675 1.442384 737.470487 261.087129 
13.700394 1.437363 737.336256 261.226381 
13.705115 1.432359 737.202008 261.365633 
13.709836 1.427373 737.067744 261.504883 
13.714559 1.422404 736.933464 261.644133 
13.719282 1.417452 736.799167 261.783381 
13.724006 1.412518 736.664854 261.922628 
13.728730 1.407600 736.530525 262.061874 
13.733456 1.402700 736.396181 262.201119 
13.738182 1.397818 736.261820 262.340363 
13.742910 1.392952 736.127443 262.479606 
13.747638 1.388103 735.993050 262.618848 
13.752366 1.383271 735.858641 262.758088 
13.757096 1.378456 735.724217 262.897328 
13.761827 1.373657 735.589776 263.036566 
13.766558 1.368876 735.455320 263.175804 
13.771290 1.364111 735.320849 263.315040 
13.776023 1.359362 735.186362 263.454276 
13.780757 1.354631 735.051859 263.593510 
13.785492 1.349915 734.917341 263.732743 
13.790227 1.345217 734.782808 263.871975 
13.794963 1.340534 734.648259 264.011206 
13.799701 1.335868 734.513695 264.150436 
13.804439 1.331218 734.379116 264.289665 
13.809177 1.326585 734.244522 264.428893 
13.813917 1.321967 734.109912 264.568120 
13.818658 1.317366 733.975288 264.707346 
13.823399 1.312781 733.840648 264.846571 
13.828141 1.308212 733.705994 264.985794 
13.832884 1.303658 733.571325 265.125017 
13.837628 1.299121 733.436641 265.264239 
13.842372 1.294599 733.301942 265.403459 
13.847118 1.290093 733.167228 265.542679 
13.851864 1.285603 733.032500 265.681897 
13.856611 1.281129 732.897757 265.821114 
13.861359 1.276670 732.762999 265.960331 
13.866108 1.272227 732.628227 266.099546 
13.870858 1.267799 732.493441 266.238760 
13.875608 1.263386 732.358640 266.377973 
13.880360 1.258989 732.223825 266.517186 
13.885112 1.254608 732.088996 266.656397 
13.889865 1.250241 731.954152 266.795607 
13.894619 1.245890 731.819294 266.934816 
13.899374 1.241554 731.684422 267.074024 
13.904129 1.237234 731.549536 267.213231 
13.908885 1.232928 731.414636 267.352436 
13.913643 1.228637 731.279722 267.491641 
13.918401 1.224361 731.144794 267.630845 
13.923160 1.220100 731.009852 267.770048 
13.927919 1.215854 730.874896 267.909250 
13.932680 1.211623 730.739926 268.048450 
13.937441 1.207407 730.604943 268.187650 
13.942204 1.203205 730.469946 268.326849 
13.946967 1.199018 730.334936 268.466046 
13.951731 1.194846 730.199912 268.605243 
13.956496 1.190688 730.064874 268.744438 
13.961261 1.186544 729.929823 268.883633 
13.966028 1.182415 729.794759 269.022826 
13.970795 1.178301 729.659681 269.162019 
13.975563 1.174200 729.524589 269.301210 
13.980332 1.170114 729.389485 269.440401 
13.985102 1.166043 729.254367 269.579590 
13.989873 1.161985 729.119236 269.718778 
13.994645 1.157942 728.984092 269.857966 
13.999417 1.153913 728.848935 269.997152 
14.004190 1.149897 728.713765 270.136337 
14.008965 1.145896 728.578582 270.275521 
14.013740 1.141909 728.443386 270.414705 
14.018515 1.137936 728.308177 270.553887 
14.023292 1.133976 728.172956 270.693068 
14.028070 1.130031 728.037721 270.832248 
14.032848 1.126099 727.902474 270.971428 
14.037627 1.122180 727.767214 271.110606 
14.042407 1.118276 727.631941 271.249783 
14.047188 1.114385 727.496656 271.388959 
14.051970 1.110508 727.361358 271.528134 
14.056753 1.106644 727.226048 271.667308 
14.061536 1.102793 727.090725 271.806481 
14.066321 1.098956 726.955390 271.945653 
14.071106 1.095133 726.820043 272.084825 
14.075892 1.091323 726.684683 272.223995 
14.080679 1.087526 726.549311 272.363164 
14.085467 1.083742 726.413926 272.502332 
14.090256 1.079971 726.278530 272.641499 
14.095045 1.076214 726.143121 272.780665 
14.099835 1.072470 726.007700 272.919830 
14.104627 1.068738 725.872268 273.058994 
14.109419 1.065020 725.736823 273.198157 
14.114212 1.061315 725.601366 273.337319 
14.119006 1.057623 725.465897 273.476480 
14.123800 1.053943 725.330417 273.615640 
14.128596 1.050277 725.194924 273.754799 
14.133392 1.046623 725.059420 273.893957 
14.138189 1.042982 724.923904 274.033114 
14.142988 1.039353 724.788377 274.172270 
14.147787 1.035737 724.652837 274.311425 
14.152586 1.032134 724.517287 274.450579 
14.157387 1.028544 724.381724 274.589732 
14.162189 1.024965 724.246150 274.728884 
14.166991 1.021400 724.110565 274.868035 
14.171794 1.017847 723.974968 275.007185 
14.176599 1.014306 723.839360 275.146335 
14.181404 1.010777 723.703740 275.285483 
14.186210 1.007261 723.568109 275.424630 
14.191016 1.003757 723.432467 275.563776 
14.195824 1.000266 723.296814 275.702921 
14.200633 0.996786 723.161149 275.842065 
14.205442 0.993313 723.025255 275.981432 
14.210260 0.989846 722.889112 276.121042 
14.215087 0.986385 722.752721 276.260894 
14.219924 0.982931 722.616080 276.400989 
14.224770 0.979482 722.479188 276.541330 
14.229625 0.976040 722.342045 276.681916 
14.234490 0.972603 722.204649 276.822747 
14.239364 0.969173 722.067001 276.963827 
14.244247 0.965748 721.929098 277.105154 
14.249141 0.962330 721.790940 277.246729 
14.254043 0.958918 721.652527 277.388555 
14.258955 0.955512 721.513856 277.530631 
14.263877 0.952112 721.374929 277.672959 
14.268809 0.948719 721.235742 277.815539 
14.273750 0.945331 721.096297 277.958373 
14.278701 0.941949 720.956591 278.101460 
14.283662 0.938574 720.816624 278.244803 
14.288633 0.935204 720.676394 278.388401 
14.293613 0.931841 720.535902 278.532257 
14.298603 0.928484 720.395146 278.676371 
14.303603 0.925132 720.254125 278.820743 
14.308614 0.921787 720.112838 278.965375 
14.313634 0.918448 719.971284 279.110267 
14.318664 0.915115 719.829463 279.255421 
14.323704 0.911789 719.687373 279.400838 
14.328755 0.908468 719.545014 279.546518 
14.333815 0.905153 719.402384 279.692463 
14.338886 0.901845 719.259483 279.838673 
14.343967 0.898542 719.116309 279.985149 
14.349058 0.895246 718.972861 280.131893 
14.354160 0.891955 718.829140 280.278905 
14.359272 0.888671 718.685143 280.426186 
14.364394 0.885393 718.540869 280.573738 
14.369526 0.882121 718.396318 280.721561 
14.374670 0.878855 718.251489 280.869656 
14.379823 0.875595 718.106381 281.018024 
14.384988 0.872342 717.960992 281.166667 
14.390162 0.869094 717.815321 281.315585 
14.395348 0.865852 717.669368 281.464779 
14.400544 0.862617 717.523132 281.614251 
14.405751 0.859387 717.376612 281.764001 
14.410968 0.856164 717.229805 281.914031 
14.416197 0.852947 717.082713 282.064341 
14.421436 0.849736 716.935332 282.214932 
14.426686 0.846530 716.787663 282.365806 
14.431947 0.843331 716.639704 282.516964 
14.437219 0.840139 716.491455 282.668407 
14.442502 0.836952 716.342913 282.820135 
14.447797 0.833771 716.194079 282.972150 
14.453102 0.830596 716.044950 283.124453 
14.458418 0.827428 715.895527 283.277046 
14.463746 0.824265 715.745807 283.429928 
14.469085 0.821109 715.595790 283.583101 
14.474435 0.817959 715.445474 283.736567 
14.479796 0.814814 715.294859 283.890327 
14.485169 0.811676 715.143943 284.044381 
14.490553 0.808544 714.992725 284.198731 
14.495949 0.805418 714.841204 284.353377 
14.501356 0.802298 714.689379 284.508322 
14.506775 0.799185 714.537249 284.663566 
14.512206 0.796077 714.384813 284.819110 
14.517648 0.792975 714.232069 284.974956 
14.523102 0.789880 714.079016 285.131104 
14.528567 0.786790 713.925653 285.287557 
14.534045 0.783707 713.771979 285.444314 
14.539534 0.780630 713.617993 285.601377 
14.545035 0.777558 713.463693 285.758748 
14.550548 0.774493 713.309079 285.916428 
14.556074 0.771434 713.154148 286.074417 
14.561611 0.768381 712.998901 286.232718 
14.567160 0.765334 712.843335 286.391331 
14.572721 0.762294 712.687450 286.550257 
14.578295 0.759259 712.531243 286.709498 
14.583881 0.756230 712.374715 286.869055 
14.589479 0.753208 712.217863 287.028929 
14.595090 0.750191 712.060687 287.189122 
14.600713 0.747181 711.903184 287.349635 
14.606348 0.744177 711.745355 287.510469 
14.611996 0.741178 711.587197 287.671625 
14.617657 0.738186 711.428709 287.833104 
14.623330 0.735200 711.269891 287.994909 
14.629016 0.732220 711.110740 288.157040 
14.634715 0.729246 710.951255 288.319499 
14.640426 0.726278 710.791435 288.482287 
14.646151 0.723317 710.631279 288.645404 
14.651888 0.720361 710.470785 288.808854 
14.657638 0.717412 710.309952 288.972636 
14.663401 0.714468 710.148779 289.136753 
14.669177 0.711531 709.987264 289.301205 
14.674967 0.708599 709.825406 289.465995 
14.680769 0.705674 709.663203 289.631123 
14.686585 0.702755 709.500654 289.796591 
14.692414 0.699842 709.337759 289.962400 
14.698257 0.696935 709.174514 290.128551 
14.704112 0.694034 709.010919 290.295047 
14.709982 0.691139 708.846973 290.461888 
14.715865 0.688250 708.682673 290.629076 
14.721761 0.685368 708.518020 290.796613 
14.727671 0.682491 708.353010 290.964499 
14.733595 0.679621 708.187643 291.132737 
14.739533 0.676756 708.021917 291.301327 
14.745484 0.673898 707.855830 291.470272 
14.751450 0.671045 707.689382 291.639572 
14.757429 0.668199 707.522571 291.809230 
14.763422 0.665359 707.355395 291.979246 
14.769430 0.662525 707.187852 292.149623 
14.775451 0.659697 707.019941 292.320361 
14.781487 0.656875 706.851661 292.491463 
14.787537 0.654059 706.683011 292.662930 
14.793602 0.651250 706.513987 292.834763 
14.799681 0.648446 706.344590 293.006964 
14.805774 0.645649 706.174816 293.179535 
14.811882 0.642857 706.004666 293.352477 
14.818004 0.640072 705.834136 293.525792 
14.824142 0.637292 705.663227 293.699481 
14.830293 0.634519 705.491935 293.873546 
14.836460 0.631752 705.320259 294.047989 
14.842642 0.628991 705.148198 294.222811 
14.848838 0.626236 704.975750 294.398014 
14.855050 0.623487 704.802913 294.573600 
14.861277 0.620744 704.629686 294.749570 
14.867518 0.618007 704.456067 294.925926 
14.873775 0.615276 704.282054 295.102670 
14.880048 0.612552 704.107646 295.279803 
14.886336 0.609833 703.932840 295.457327 
14.892639 0.607121 703.757636 295.635244 
14.898957 0.604414 703.582030 295.813555 
14.905292 0.601714 703.406023 295.992263 
14.911642 0.599020 703.229611 296.171369 
14.918007 0.596331 703.052794 296.350875 
14.924389 0.593649 702.875568 296.530782 
14.930786 0.590973 702.697934 296.711093 
14.937199 0.588303 702.519887 296.891809 
14.943629 0.585639 702.341428 297.072933 
14.950074 0.582982 702.162554 297.254465 
14.956536 0.580330 701.983262 297.436408 
14.963014 0.577684 701.803552 297.618763 
14.969508 0.575045 701.623422 297.801533 
14.976019 0.572411 701.442869 297.984720 
14.982546 0.569784 701.261892 298.168325 
14.989090 0.567162 701.080488 298.352350 
14.995650 0.564547 700.898656 298.536797 
15.002228 0.561938 700.716394 298.721668 
15.008822 0.559335 700.533700 298.906966 
15.015433 0.556738 700.350571 299.092691 
15.022061 0.554147 700.167007 299.278846 
15.028706 0.551562 699.983005 299.465434 
15.035368 0.548983 699.798562 299.652455 
15.042048 0.546410 699.613678 299.839912 
15.048744 0.543843 699.428349 300.027808 
